@relation temp-relation

@attribute n-grams/CharacterNGramMeasure_2 numeric
@attribute n-grams/CharacterNGramMeasure_3 numeric
@attribute n-grams/CharacterNGramMeasure_4 numeric
@attribute n-grams/WordNGramContainmentMeasure_1_stopword-filtered numeric
@attribute n-grams/WordNGramContainmentMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_1 numeric
@attribute n-grams/WordNGramJaccardMeasure_2_stopword-filtered numeric
@attribute n-grams/WordNGramJaccardMeasure_3 numeric
@attribute n-grams/WordNGramJaccardMeasure_4 numeric
@attribute n-grams/WordNGramJaccardMeasure_4_stopword-filtered numeric
@attribute string/GreedyStringTiling_3 numeric
@attribute string/LongestCommonSubsequenceComparator numeric
@attribute string/LongestCommonSubsequenceNormComparator numeric
@attribute string/LongestCommonSubstringComparator numeric
@attribute string/SWO numeric
@attribute gold real

@data
0.8749237864504764,0.9231068521315924,0.9239161006475742,0.8,0.75,0.6666666666666666,0.6,0.5,0.3333333333333333,0.3333333333333333,0.8421052631578947,0.8888888888888888,0.8421052631578947,0.8888888888888888,1.0,5.0
0.7596209994775389,0.49320433594981816,0.3860839459029236,0.6666666666666666,0.3333333333333333,0.5,0.2,0.1111111111111111,0.0,0.0,0.8076923076923077,0.8888888888888888,0.9230769230769231,0.6296296296296297,0.7491346994896465,1.25
0.787298546707274,0.6548661170380955,0.429143820370848,0.875,0.5714285714285714,0.7777777777777778,0.36363636363636365,0.08333333333333333,0.0,0.0,0.9,0.8852459016393442,0.9,0.39344262295081966,1.0,5.0
0.7758212922683003,0.5900948520896315,0.4601921507517624,0.5714285714285714,0.42857142857142855,0.4444444444444444,0.3,0.1,0.0,0.0,0.78125,0.8852459016393442,0.84375,0.29508196721311475,0.6544084154159485,4.25
0.8035421027625016,0.7302239046169604,0.6757555672073409,0.8333333333333334,0.6,0.7142857142857143,0.42857142857142855,0.14285714285714285,0.0,0.0,0.896551724137931,0.8852459016393442,0.9310344827586207,0.42622950819672134,0.7672862298734585,3.4
0.7355452540198889,0.6495630370910392,0.5982450384204907,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.9,0.8852459016393442,0.9,0.7540983606557377,0.800340428388689,1.6
0.7700626386510612,0.6813457957561372,0.4830526306306581,0.8571428571428571,0.5,0.8571428571428571,0.375,0.125,0.0,0.0,0.8214285714285714,0.8846153846153846,0.8214285714285714,0.6153846153846154,1.0,5.0
0.6058447933746237,0.504163526653199,0.4081826417050736,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.8076923076923077,0.8846153846153846,0.8846153846153846,0.8076923076923077,0.8745673497448233,3.6
0.7700626386510612,0.6813457957561372,0.4830526306306581,0.8571428571428571,0.5,0.8571428571428571,0.375,0.125,0.0,0.0,0.8214285714285714,0.8846153846153846,0.8214285714285714,0.6153846153846154,1.0,5.0
0.5760840015711759,0.5499830869316297,0.5081892566262548,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.25,0.0,0.0,0.8461538461538461,0.8846153846153846,0.8846153846153846,0.5,0.6897789133357989,2.6
0.5925039964262687,0.5742986156485932,0.5512636752845852,0.875,0.7777777777777778,0.7777777777777778,0.6363636363636364,0.45454545454545453,0.2727272727272727,0.2727272727272727,0.8780487804878049,0.8809523809523809,0.9024390243902439,0.5952380952380952,0.7687699738397373,5.0
0.5918639434152388,0.6407901831174428,0.6114900741742119,0.8333333333333334,0.6,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.2,0.2,0.6666666666666666,0.8780487804878049,0.8571428571428571,0.6829268292682926,0.8048825440475028,3.2
0.801029721938169,0.7409980124608485,0.7240819620510743,0.8333333333333334,0.5,0.625,0.3,0.2222222222222222,0.125,0.125,0.9310344827586207,0.875,0.9655172413793104,0.65625,0.5651007880552648,4.8
0.6440222543923384,0.5946462988040805,0.4625243412017014,1.0,0.8333333333333334,0.875,0.625,0.375,0.125,0.125,1.0,0.875,1.0,0.59375,1.0,5.0
0.9070271377201126,0.8000283889378434,0.638906704056459,0.7142857142857143,0.5714285714285714,0.625,0.4444444444444444,0.3,0.1,0.1,0.8235294117647058,0.875,0.8235294117647058,0.375,1.0,5.0
0.3024281517942741,0.2719506895442617,0.3145128869354531,0.8571428571428571,0.6666666666666666,0.75,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.75,0.8727272727272728,0.8571428571428571,0.7636363636363637,0.650812669601375,2.2
0.872650481920271,0.7164107474651422,0.547426054173933,0.75,0.5,0.5454545454545454,0.3076923076923077,0.07142857142857142,0.0,0.0,0.9487179487179487,0.8705882352941177,0.9487179487179487,0.44705882352941173,1.0,5.0
0.5365456932874981,0.3449317799814879,0.20113502240750905,1.0,0.5,0.8571428571428571,0.3333333333333333,0.1111111111111111,0.0,0.0,0.92,0.8679245283018868,0.92,0.41509433962264153,0.8684804670812443,4.25
0.8067965655430829,0.6659864108908782,0.5842477437820993,0.8333333333333334,0.6,0.625,0.375,0.125,0.0,0.0,0.9583333333333334,0.8679245283018868,0.9583333333333334,0.41509433962264153,1.0,5.0
0.3975743166683364,0.44702656752382497,0.4542816172278778,0.7142857142857143,0.3333333333333333,0.5555555555555556,0.2,0.1111111111111111,0.0,0.0,0.8,0.8679245283018868,0.92,0.49056603773584906,0.7641269628701394,2.5
0.7264339957277959,0.7346375186279854,0.6931931353496881,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.8679245283018868,0.8518518518518519,0.7924528301886793,0.800340428388689,2.8
0.7657483972554721,0.829762078082488,0.8350242944386725,0.8571428571428571,0.6666666666666666,0.75,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.8679245283018868,0.8518518518518519,0.7924528301886793,0.800340428388689,2.8
0.38547526240133834,0.33944654900432386,0.3292465911655213,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7692307692307693,0.8679245283018868,0.8846153846153846,0.7547169811320755,0.701181006012327,2.8
0.7264339957277959,0.7346375186279854,0.6931931353496881,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.8679245283018868,0.8518518518518519,0.7924528301886793,0.800340428388689,2.8
0.8364613373855686,0.6868673219500346,0.5223779131547996,0.7142857142857143,0.5,0.625,0.375,0.125,0.0,0.0,0.8125,0.8666666666666667,0.8125,0.43333333333333335,0.6966393557038465,5.0
0.80764127425479,0.749218820461862,0.7476857567809146,1.0,0.8571428571428571,0.8,0.5454545454545454,0.5,0.4444444444444444,0.4444444444444444,0.96875,0.8648648648648649,1.0,0.8378378378378378,0.8255842627287414,4.8
0.4159649845675327,0.3897758599495852,0.2744370109081472,0.75,0.42857142857142855,0.6,0.2727272727272727,0.09090909090909091,0.0,0.0,0.7368421052631579,0.8648648648648649,0.8421052631578947,0.4864864864864865,0.6731097143618175,2.4
0.7282338036190855,0.6240256809459493,0.5296749609479248,0.6,0.5,0.46153846153846156,0.35714285714285715,0.21428571428571427,0.15384615384615385,0.15384615384615385,0.78,0.8631578947368421,0.82,0.42105263157894735,0.7600566318995219,4.2
0.8566423224755266,0.6516757647380487,0.49535726750601017,0.6666666666666666,0.5,0.5714285714285714,0.375,0.125,0.0,0.0,0.7857142857142857,0.8627450980392157,0.7857142857142857,0.47058823529411764,1.0,5.0
0.718491673429711,0.5555666096385615,0.45624476209179265,0.8333333333333334,0.6,0.625,0.375,0.125,0.0,0.0,0.9565217391304348,0.8627450980392157,0.9565217391304348,0.47058823529411764,1.0,5.0
0.7210342555636561,0.5094661235888588,0.27637292704414673,0.6666666666666666,0.5,0.5714285714285714,0.375,0.125,0.0,0.0,0.7857142857142857,0.8627450980392157,0.7857142857142857,0.3921568627450981,0.7058837742841918,5.0
0.4741193455393842,0.4089880287871733,0.40892006420351856,0.6666666666666666,0.3333333333333333,0.5,0.2,0.1111111111111111,0.0,0.0,0.7037037037037037,0.8627450980392157,0.8148148148148148,0.43137254901960786,0.567549467118121,3.75
0.9185644836608807,0.908550699443606,0.912260152811094,0.8333333333333334,0.6,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.2,0.2,0.7407407407407407,0.8627450980392157,0.8148148148148148,0.7843137254901961,0.9249356861557754,3.8
0.275775665960714,0.24314980341082315,0.28918243713487907,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.76,0.8627450980392157,0.88,0.7450980392156863,0.650812669601375,2.0
0.275775665960714,0.24314980341082315,0.28918243713487907,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.76,0.8627450980392157,0.88,0.7450980392156863,0.650812669601375,2.0
0.275775665960714,0.24314980341082318,0.28918243713487907,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7307692307692307,0.8627450980392157,0.8461538461538461,0.7450980392156863,0.650812669601375,1.583
0.34493384352362605,0.2795968362322227,0.30752543808843597,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.76,0.8627450980392157,0.88,0.7450980392156863,0.8745673497448233,1.778
0.344933843523626,0.2795968362322227,0.30752543808843597,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7307692307692307,0.8627450980392157,0.8461538461538461,0.7450980392156863,0.8745673497448233,2.0
0.275775665960714,0.24314980341082315,0.28918243713487907,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.76,0.8627450980392157,0.88,0.7450980392156863,0.650812669601375,2.0
0.275775665960714,0.24314980341082315,0.28918243713487907,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.76,0.8627450980392157,0.88,0.7450980392156863,0.650812669601375,2.0
0.7228000686563635,0.6919992312322375,0.6338769111244485,1.0,0.8333333333333334,0.875,0.625,0.375,0.125,0.125,1.0,0.8620689655172413,1.0,0.48275862068965514,0.8180436850098498,3.2
0.8769409042945042,0.8929370145682991,0.8657901417159857,0.8333333333333334,0.8,0.7142857142857143,0.5714285714285714,0.5,0.4,0.4,0.7666666666666667,0.8620689655172413,0.8333333333333334,0.7931034482758621,0.9249356861557754,3.8
0.6594827682110161,0.5932153450198775,0.48719409172564915,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.6,0.4,0.3333333333333333,0.3333333333333333,0.7560975609756098,0.8611111111111112,0.7560975609756098,0.75,0.7674952366352763,4.4
0.9033462676907983,0.9032048224136392,0.9060682259076993,0.9,0.7272727272727273,0.9,0.7272727272727273,0.7,0.6666666666666666,0.6666666666666666,0.7884615384615384,0.8602150537634409,0.7884615384615384,0.8602150537634409,0.9407536508049412,5.0
0.8622761683130297,0.7274275689381752,0.5790327095622936,0.8571428571428571,0.5714285714285714,0.75,0.4,0.2,0.1111111111111111,0.1111111111111111,0.8,0.8571428571428572,0.8,0.6785714285714286,1.0,5.0
0.930910841592774,0.8756604271319031,0.8138157140413611,0.8,0.6,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.2,0.2,0.7307692307692307,0.8571428571428572,0.8076923076923077,0.7755102040816326,0.9299399737453903,3.5
0.8253669844063767,0.7534115723727309,0.7107350394829249,0.8333333333333334,0.6,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.2,0.2,0.782608695652174,0.8571428571428572,0.9130434782608695,0.7346938775510203,0.7069194720671813,4.0
0.8883192163577713,0.8817019596626591,0.8930174881354277,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7307692307692307,0.8571428571428572,0.8076923076923077,0.7755102040816326,0.9249356861557754,3.5
0.5914708537560077,0.29045879664550345,0.28342294541160196,0.8,0.5,0.6666666666666666,0.3333333333333333,0.2,0.0,0.0,0.8,0.8571428571428572,0.9,0.6190476190476191,0.8832332895756505,4.4
0.6187843554586852,0.656776706247528,0.6698608346560524,0.8333333333333334,0.6,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.2,0.2,0.7272727272727273,0.8571428571428572,0.8181818181818182,0.7619047619047619,0.8745673497448233,3.8
0.5145807868779273,0.49014187660455455,0.3924753170290659,0.8333333333333334,0.6,0.7142857142857143,0.42857142857142855,0.3333333333333333,0.2,0.2,0.6896551724137931,0.8571428571428572,0.8275862068965517,0.7142857142857143,0.6290164377229952,2.6
0.5009336270639867,0.18427440930053507,0.005258314580979046,0.8,0.5,0.6666666666666666,0.3333333333333333,0.2,0.0,0.0,0.8125,0.8571428571428572,0.9375,0.5142857142857142,1.0,3.0
0.8521382827111874,0.8107656616788709,0.6559448136272473,0.5,0.14285714285714285,0.4,0.09090909090909091,0.0,0.0,0.0,0.7647058823529411,0.8524590163934427,0.7647058823529411,0.2622950819672131,0.5824297116660442,5.0
0.5513287661706533,0.45600154223342704,0.3182101737583957,0.8333333333333334,0.5,0.7142857142857143,0.375,0.125,0.0,0.0,0.7666666666666667,0.8518518518518519,0.7666666666666667,0.5925925925925926,1.0,5.0
0.6038113865822412,0.33924434695370703,0.30625042603559727,0.7142857142857143,0.5,0.625,0.3333333333333333,0.25,0.14285714285714285,0.14285714285714285,0.6923076923076923,0.8518518518518519,0.8846153846153846,0.6666666666666667,0.8745673497448233,3.667
0.5386329779180689,0.5324259664007359,0.49448349244180523,0.6666666666666666,0.3333333333333333,0.5,0.2,0.1111111111111111,0.0,0.0,0.7692307692307693,0.8518518518518519,0.8846153846153846,0.4814814814814815,0.567549467118121,2.333
0.5131685150059729,0.3160949702590691,0.2797440399864291,0.8333333333333334,0.5,0.7142857142857143,0.375,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.6785714285714286,0.8518518518518519,0.8214285714285714,0.7037037037037037,0.8745673497448233,2.5
0.6844328983800925,0.4205695814376723,0.24119102039220489,0.8,0.6,0.5714285714285714,0.375,0.125,0.0,0.0,0.9523809523809523,0.851063829787234,0.9523809523809523,0.42553191489361697,1.0,5.0
0.8669375937437537,0.8383591730773131,0.8506733198806987,1.0,1.0,0.8,0.75,0.6666666666666666,0.5,0.5,1.0,0.85,1.0,0.85,0.41715692928892123,3.824
0.8503111809480154,0.8624417344203377,0.8853805193026337,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.5,0.4444444444444444,0.375,0.375,0.7142857142857143,0.8493150684931507,0.7380952380952381,0.821917808219178,0.8078518655418528,4.0
0.7270365625873066,0.6724659608079882,0.6070335431082612,0.75,0.42857142857142855,0.6,0.2727272727272727,0.09090909090909091,0.0,0.0,0.7878787878787878,0.8484848484848485,0.8484848484848485,0.4545454545454546,0.552183550581651,4.4
0.22538136594762537,0.010760295247227436,0.008754709091212263,0.8,0.5,0.6666666666666666,0.3333333333333333,0.2,0.0,0.0,0.7647058823529411,0.8484848484848485,0.8235294117647058,0.5454545454545454,0.49256023913512337,0.2
0.8755281346285396,0.6541396991618399,0.41093445588743677,0.8333333333333334,0.5,0.7142857142857143,0.375,0.125,0.0,0.0,0.7586206896551724,0.8461538461538461,0.7586206896551724,0.6153846153846154,1.0,5.0
0.7052905279592183,0.6174686028712386,0.3771137492820783,0.8333333333333334,0.6666666666666666,0.625,0.4444444444444444,0.2222222222222222,0.125,0.125,0.9166666666666666,0.8461538461538461,0.9166666666666666,0.5,1.0,5.0
0.2484116604933177,0.30498221143113335,0.23231050708168094,0.6666666666666666,0.3333333333333333,0.5,0.2,0.1111111111111111,0.0,0.0,0.7307692307692307,0.8461538461538461,0.8461538461538461,0.42307692307692313,0.49373517177930965,4.0
0.2846820526910275,0.20854172255280354,0.24387211674254983,0.6666666666666666,0.3333333333333333,0.5,0.2,0.1111111111111111,0.0,0.0,0.7083333333333334,0.8461538461538461,0.9166666666666666,0.6538461538461539,0.6013942708054901,1.6
0.701816147918161,0.6649178667773651,0.5918723170258292,1.0,0.8333333333333334,0.8571428571428571,0.625,0.375,0.2857142857142857,0.2857142857142857,1.0,0.8421052631578947,1.0,0.6666666666666667,0.8234840547533215,5.0
0.536924794126264,0.43779109551410506,0.3590802330740445,0.8571428571428571,0.42857142857142855,0.8571428571428571,0.3333333333333333,0.1111111111111111,0.0,0.0,0.696969696969697,0.8421052631578947,0.7272727272727273,0.5614035087719298,0.8789370671140918,4.6
0.8018708798314275,0.7950201362844267,0.6674392426760658,0.8333333333333334,0.6,0.625,0.375,0.125,0.0,0.0,0.8888888888888888,0.8421052631578947,0.8888888888888888,0.5964912280701755,1.0,5.0
0.5493247538995791,0.3982570390395358,0.3585739464865652,0.8571428571428571,0.5714285714285714,0.75,0.4444444444444444,0.375,0.2857142857142857,0.2857142857142857,0.6896551724137931,0.8421052631578947,0.8275862068965517,0.7017543859649122,0.8745673497448233,2.375
0.7964124828239586,0.8310558919252106,0.8192107141763311,0.6,0.5,0.42857142857142855,0.3333333333333333,0.2,0.0,0.0,0.7894736842105263,0.8421052631578947,0.8421052631578947,0.7894736842105263,0.8048825440475028,2.6
0.8913502474320888,0.860391757713367,0.7731386519952888,0.75,0.6666666666666666,0.5,0.4,0.25,0.0,0.0,0.8888888888888888,0.8421052631578947,0.8888888888888888,0.8421052631578947,0.48888888888888893,2.6
0.8843688831696329,0.74254245130853,0.5948650564653277,0.7777777777777778,0.5,0.6363636363636364,0.3333333333333333,0.16666666666666666,0.0,0.0,0.7941176470588235,0.8405797101449275,0.8529411764705882,0.46376811594202894,0.9446894529568871,2.6
0.5318505333752052,0.39874983985740736,0.23543209157480952,0.8333333333333334,0.4,0.7142857142857143,0.2222222222222222,0.0,0.0,0.0,0.7916666666666666,0.84,0.875,0.48,0.800340428388689,2.2
0.6833027529256361,0.5449953401655807,0.42644885045652625,0.7777777777777778,0.5,0.6363636363636364,0.3333333333333333,0.2727272727272727,0.2,0.2,0.725,0.8395061728395061,0.85,0.5432098765432098,0.5018560805926919,1.7
0.5051166829477445,0.6263762287212977,0.6404046984822143,0.8888888888888888,0.7777777777777778,0.7272727272727273,0.5384615384615384,0.38461538461538464,0.23076923076923078,0.23076923076923078,0.95,0.8387096774193549,0.975,0.4301075268817204,0.8283885125960567,3.4
0.576055927532019,0.47744885390393177,0.4775814760307323,0.75,0.42857142857142855,0.6666666666666666,0.3,0.1,0.0,0.0,0.7222222222222222,0.8387096774193549,0.7222222222222222,0.5806451612903225,0.7929538988157774,2.0
0.527585155361727,0.43146159701585984,0.30668580596312556,0.6666666666666666,0.4,0.5714285714285714,0.25,0.0,0.0,0.0,0.7391304347826086,0.8372093023255813,0.782608695652174,0.4651162790697675,1.0,4.0
0.536566784270586,0.4559110559398971,0.34761788913831426,0.7142857142857143,0.3333333333333333,0.625,0.2222222222222222,0.0,0.0,0.0,0.7142857142857143,0.8363636363636364,0.8214285714285714,0.4727272727272728,0.8745673497448233,3.25
0.7645630343655924,0.7133916447689942,0.49546134421293936,0.6666666666666666,0.3333333333333333,0.5,0.2222222222222222,0.125,0.0,0.0,0.75,0.8363636363636364,0.8214285714285714,0.32727272727272727,0.8895596131253162,4.5
0.8624118015791986,0.9062737666934316,0.8690165389991262,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.8363636363636364,0.8518518518518519,0.7636363636363637,0.9249356861557754,2.6
0.4074441475277014,0.4610172776777812,0.4779139006387193,0.7142857142857143,0.3333333333333333,0.5555555555555556,0.2,0.1111111111111111,0.0,0.0,0.75,0.8363636363636364,0.8214285714285714,0.4727272727272728,0.7641269628701394,2.0
0.6575026551904593,0.5793872121061613,0.5413938529495114,0.7142857142857143,0.6666666666666666,0.625,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.75,0.8363636363636364,0.8214285714285714,0.7636363636363637,0.8745673497448233,1.8
0.27296288423440795,0.23943533091388078,0.27939436788241273,0.8571428571428571,0.6666666666666666,0.75,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.75,0.8363636363636364,0.8214285714285714,0.7636363636363637,0.6734613101968973,1.556
0.7929266189780606,0.580577699784368,0.5245056077096505,0.75,0.42857142857142855,0.6666666666666666,0.3,0.2222222222222222,0.125,0.125,0.717948717948718,0.835820895522388,0.717948717948718,0.5671641791044777,0.8971190349163259,4.5
0.666201662968405,0.5781491507962756,0.5111260724280843,0.8888888888888888,0.7777777777777778,0.7272727272727273,0.5833333333333334,0.4166666666666667,0.25,0.25,0.9166666666666666,0.8354430379746836,0.9166666666666666,0.5063291139240507,0.6682760385405241,4.0
0.5391111644447121,0.5109007867541218,0.4679174261679793,0.8333333333333334,0.6666666666666666,0.625,0.4444444444444444,0.375,0.2857142857142857,0.2857142857142857,0.7857142857142857,0.8333333333333334,0.8928571428571429,0.7333333333333334,0.6030484478976299,4.5
0.6858279178833654,0.48072448966524667,0.32237410478023726,0.7142857142857143,0.5,0.625,0.375,0.125,0.0,0.0,0.7692307692307693,0.8333333333333334,0.7692307692307693,0.41666666666666663,0.6966393557038465,5.0
0.8105299360758316,0.7510929443412546,0.6977818601081227,0.8,0.7,0.7272727272727273,0.5833333333333334,0.4166666666666667,0.25,0.25,0.7692307692307693,0.8333333333333334,0.7692307692307693,0.4375,0.7487735913069254,4.2
0.5232435257169936,0.4118368779990601,0.34077170273619617,0.75,0.5,0.6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.7209302325581395,0.8333333333333334,0.813953488372093,0.30952380952380953,0.6796102802895836,1.6
0.7474615442043228,0.5382161075678387,0.44740812377898304,0.7142857142857143,0.2857142857142857,0.5555555555555556,0.16666666666666666,0.0,0.0,0.0,0.7,0.8333333333333334,0.8333333333333334,0.4666666666666667,0.4774533087681383,0.5
0.5909906855661503,0.3730382710044252,0.23007787191062623,0.6,0.25,0.42857142857142855,0.14285714285714285,0.0,0.0,0.0,0.7894736842105263,0.8333333333333334,0.7894736842105263,0.4444444444444444,0.4811451282588992,1.4
0.5565946104091021,0.3639930026215183,0.3157500149160024,0.75,0.42857142857142855,0.6,0.2727272727272727,0.09090909090909091,0.0,0.0,0.7105263157894737,0.8311688311688312,0.8421052631578947,0.49350649350649356,0.5051191984771346,1.6
0.6761102664092117,0.5951441944134847,0.5013580220982179,0.8571428571428571,0.5714285714285714,0.75,0.4,0.2,0.0,0.0,0.7878787878787878,0.8307692307692307,0.8181818181818182,0.5846153846153845,0.8789370671140918,4.4
0.25499193034508416,0.22908283130175572,0.2760530787612534,0.6666666666666666,0.3333333333333333,0.5,0.2,0.1111111111111111,0.0,0.0,0.6538461538461539,0.8301886792452831,0.8461538461538461,0.6415094339622642,0.5320987255269398,1.8
0.37826803071251697,0.3300120006175252,0.28675883425656423,0.7142857142857143,0.5,0.625,0.375,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.6551724137931034,0.8301886792452831,0.7586206896551724,0.7169811320754718,0.650812669601375,2.2
0.4359368779143542,0.3828715851405537,0.41162777869543016,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.7407407407407407,0.8301886792452831,0.8148148148148148,0.7547169811320755,0.6316635168278024,2.6
0.5814057962538887,0.5954075698162345,0.5798693904198767,0.6666666666666666,0.4,0.5714285714285714,0.2857142857142857,0.16666666666666666,0.0,0.0,0.7037037037037037,0.8301886792452831,0.8148148148148148,0.7169811320754718,0.8745673497448233,2.4
0.5722124918559719,0.36377566335623324,0.21426468708209792,0.5714285714285714,0.16666666666666666,0.4444444444444444,0.09090909090909091,0.0,0.0,0.0,0.6428571428571429,0.8301886792452831,0.7857142857142857,0.4528301886792453,0.8075597575990329,1.6
0.8483612658444911,0.8840402720925002,0.8117814816104449,0.8,0.5,0.6666666666666666,0.3333333333333333,0.2,0.0,0.0,0.75,0.8292682926829268,0.85,0.7317073170731707,0.6826251387428107,3.0
0.44428346799926527,0.23109120721702317,0.19604842624560376,0.8333333333333334,0.5,0.7142857142857143,0.375,0.2857142857142857,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8275862068965517,0.8,0.6896551724137931,0.645826767373892,2.0
